locus_tag,state,FUN,KO,KA,COG,CA,NCBI,baseMean.WT,log2FoldChange.WT,lfcSE.WT,stat.WT,pvalue.WT,padj.WT,WT1IN.WT,WT3IN.WT,WT1NFR5.WT,WT3NFR5.WT,WT1GIFU.WT,WT3GIFU.WT,WT1COL0.WT,WT3COL0.WT,baseMean.NS,log2FoldChange.NS,lfcSE.NS,stat.NS,pvalue.NS,padj.NS,NS1IN.NS,NS3IN.NS,NS1NFR5.NS,NS3NFR5.NS,NS1GIFU.NS,NS3GIFU.NS,NS1COL0.NS,NS3COL0.NS
R7A2020_20225,IN-WT-CE,I,K16568,exopolysaccharide production protein ExoZ,I,Acyltransferase family,acyltransferase,401.6425955376458,0.14955206407439145,1.0860143149060648,0.41013998431472487,0.9381399373122226,0.9941258167276236,480.03677317101426,134.51771861682278,908.8069130584515,62.28453524873221,295.4615059027097,456.63014481945476,270.79290382257386,604.6102696614073,353.7797783794185,0.8430655682422048,0.8293132950074572,3.9725965889593624,0.26443844788795806,0.7789307603074926,310.1611058260147,287.70725179160223,414.9357292887455,264.6689873559882,865.0631201862548,309.0266451651326,239.30220852520563,139.37317889640428
R7A2020_25320,NS-IN-ES,I,NA,NA,NA,NA,acyltransferase,116.03402583456266,0.7326430825763945,1.4392352656810927,4.379046122535755,0.22333618064316094,0.7846890258348295,342.2484401311861,157.6379515040892,75.198957488186707,41.17113346950095,213.98575730529583,28.004574469336237,32.23725045506831,37.788141853837956,145.14993874973874,-0.027459933488332165,1.3935631692012311,0.2723611822769385,0.9651399215214984,0.9977049576997307,143.24709706823973,236.12627039470146,172.26119670472164,98.48148366734445,30.098845676583608,205.00787244615006,24.55846054077289,251.41828349939595
R7A2020_25320,WT-PL-CE,I,NA,NA,NA,NA,acyltransferase,116.03402583456266,0.7326430825763945,1.4392352656810927,4.379046122535755,0.22333618064316094,0.7846890258348295,342.2484401311861,157.6379515040892,75.198957488186707,41.17113346950095,213.98575730529583,28.004574469336237,32.23725045506831,37.788141853837956,145.14993874973874,-0.027459933488332165,1.3935631692012311,0.2723611822769385,0.9651399215214984,0.9977049576997307,143.24709706823973,236.12627039470146,172.26119670472164,98.48148366734445,30.098845676583608,205.00787244615006,24.55846054077289,251.41828349939595
R7A2020_25320,PL-WT-UE,I,NA,NA,NA,NA,acyltransferase,116.03402583456266,0.7326430825763945,1.4392352656810927,4.379046122535755,0.22333618064316094,0.7846890258348295,342.2484401311861,157.6379515040892,75.198957488186707,41.17113346950095,213.98575730529583,28.004574469336237,32.23725045506831,37.788141853837956,145.14993874973874,-0.027459933488332165,1.3935631692012311,0.2723611822769385,0.9651399215214984,0.9977049576997307,143.24709706823973,236.12627039470146,172.26119670472164,98.48148366734445,30.098845676583608,205.00787244615006,24.55846054077289,251.41828349939595
R7A2020_25325,NS-IN-ES,I,NA,NA,NA,NA,acyltransferase,107.04979221350973,3.2218769708613983,2.0854447308878763,3.07341788672187,0.3804435173486261,0.8695279218025879,65.19017907260687,366.77096716618087,251.27456526540433,0,135.19602239790657,10.890667849186315,23.640650333716763,3.435285623076178,111.02380929142205,-0.5806879404689568,1.501013607993369,1.8469545471950397,0.6047707902304571,0.9465827776928991,160.68587410263413,67.62839783149217,36.46404893749582,195.9371185464874,53.50905898059308,26.257165929063557,313.5487171368446,34.16009286676575
R7A2020_25325,WT-IN-ES,I,NA,NA,NA,NA,acyltransferase,107.04979221350973,3.2218769708613983,2.0854447308878763,3.07341788672187,0.3804435173486261,0.8695279218025879,65.19017907260687,366.77096716618087,251.27456526540433,0,135.19602239790657,10.890667849186315,23.640650333716763,3.435285623076178,111.02380929142205,-0.5806879404689568,1.501013607993369,1.8469545471950397,0.6047707902304571,0.9465827776928991,160.68587410263413,67.62839783149217,36.46404893749582,195.9371185464874,53.50905898059308,26.257165929063557,313.5487171368446,34.16009286676575
R7A2020_29335,ICE-IN-ES,I,NA,NA,NA,NA,acyltransferase family protein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_16630,NS-IN-ES,I,NA,NA,NA,NA,beta-ketoacyl-ACP synthase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_16630,WT-IN-ES,I,NA,NA,NA,NA,beta-ketoacyl-ACP synthase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_16635,NS-IN-ES,I,NA,NA,NA,NA,beta-ketoacyl-ACP synthase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_16635,WT-IN-ES,I,NA,NA,NA,NA,beta-ketoacyl-ACP synthase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_00055,NS-IN-ES,I,K00647,3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41],IQ,Belongs to the beta-ketoacyl-ACP synthases family,beta-ketoacyl-ACP synthase I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_00055,WT-IN-ES,I,K00647,3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41],IQ,Belongs to the beta-ketoacyl-ACP synthases family,beta-ketoacyl-ACP synthase I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_23260,NS-IN-ES,I,K09458,3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179],I,Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP,beta-ketoacyl-ACP synthase II,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_23260,WT-IN-ES,I,K09458,3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179],I,Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP,beta-ketoacyl-ACP synthase II,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_19200,NS-IN-ES,I,K12506,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]",I,"Bifunctional enzyme that catalyzes the formation of 4- diphosphocytidyl-2-C-methyl-D-erythritol from CTP and 2-C-methyl- D-erythritol 4-phosphate (MEP) (IspD), and catalyzes the conversion of 4-diphosphocytidyl-2-C-methyl-D-erythritol 2- phosphate (CDP-ME2P) to 2-C-methyl-D-erythritol 2,4- cyclodiphosphate (ME-CPP) with a corresponding release of cytidine 5-monophosphate (CMP) (IspF)",bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_19200,WT-IN-ES,I,K12506,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:2.7.7.60 4.6.1.12]",I,"Bifunctional enzyme that catalyzes the formation of 4- diphosphocytidyl-2-C-methyl-D-erythritol from CTP and 2-C-methyl- D-erythritol 4-phosphate (MEP) (IspD), and catalyzes the conversion of 4-diphosphocytidyl-2-C-methyl-D-erythritol 2- phosphate (CDP-ME2P) to 2-C-methyl-D-erythritol 2,4- cyclodiphosphate (ME-CPP) with a corresponding release of cytidine 5-monophosphate (CMP) (IspF)",bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_23065,NS-IN-ES,I,K08744,cardiolipin synthase (CMP-forming) [EC:2.7.8.41],I,Belongs to the CDP-alcohol phosphatidyltransferase class-I family,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_23065,WT-IN-ES,I,K08744,cardiolipin synthase (CMP-forming) [EC:2.7.8.41],I,Belongs to the CDP-alcohol phosphatidyltransferase class-I family,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_18290,NS-IN-ES,I,K09456,putative acyl-CoA dehydrogenase,I,acyl-CoA dehydrogenase,DNA alkylation response protein,16.80695035372433,1.7059473769663422,4.48954386751877,5.5569860455529465,0.13526967286508798,0.6812424696267089,29.63189957845767,102.99012831600494,0,1.055670088961563,0,0.777904846370451,0,0,14.785796638638365,-5.589196549566925,4.160605650023061,3.584767351389317,0.3099333490730961,0.805894379151645,84.70263130991566,11.4624403104224,0,0,0,2.0197819945433504,19.418317636890194,0.683201857335315
R7A2020_18290,WT-IN-ES,I,K09456,putative acyl-CoA dehydrogenase,I,acyl-CoA dehydrogenase,DNA alkylation response protein,16.80695035372433,1.7059473769663422,4.48954386751877,5.5569860455529465,0.13526967286508798,0.6812424696267089,29.63189957845767,102.99012831600494,0,1.055670088961563,0,0.777904846370451,0,0,14.785796638638365,-5.589196549566925,4.160605650023061,3.584767351389317,0.3099333490730961,0.805894379151645,84.70263130991566,11.4624403104224,0,0,0,2.0197819945433504,19.418317636890194,0.683201857335315
R7A2020_24855,NS-IN-ES,I,K00208,enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10],I,Enoyl- acyl-carrier-protein reductase NADH,enoyl-ACP reductase FabI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_24855,WT-IN-ES,I,K00208,enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10],I,Enoyl- acyl-carrier-protein reductase NADH,enoyl-ACP reductase FabI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_06520,NS-IN-ES,I,K03526,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3],I,"Converts 2C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-2,4cPP) into 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate",flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_06520,WT-IN-ES,I,K03526,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3],I,"Converts 2C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-2,4cPP) into 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate",flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_18275,WT-PL-CE,I,K08591,acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275],I,"Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP",glycerol-3-phosphate 1-O-acyltransferase PlsY,142.90458249383218,-4.8749191907683365,1.740156676720596,11.319836376725377,0.010116345745201618,0.240232243043196,306.69016063703685,26.2729919173482,0.9170604571730085,4.222680355846252,171.0095382649017,484.634719288791,143.99305203263847,5.496456996921885,215.63378514703575,-1.7249392459080746,1.0686272720763301,4.290836800400143,0.2317232971710404,0.7637847181390882,287.7398210675076,434.42648776500897,100.59047982757467,56.421683351082756,65.77155166364567,261.5617682933639,365.5212731649919,153.03721604311056
R7A2020_18275,PL-WT-UE,I,K08591,acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275],I,"Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP",glycerol-3-phosphate 1-O-acyltransferase PlsY,142.90458249383218,-4.8749191907683365,1.740156676720596,11.319836376725377,0.010116345745201618,0.240232243043196,306.69016063703685,26.2729919173482,0.9170604571730085,4.222680355846252,171.0095382649017,484.634719288791,143.99305203263847,5.496456996921885,215.63378514703575,-1.7249392459080746,1.0686272720763301,4.290836800400143,0.2317232971710404,0.7637847181390882,287.7398210675076,434.42648776500897,100.59047982757467,56.421683351082756,65.77155166364567,261.5617682933639,365.5212731649919,153.03721604311056
R7A2020_23625,NS-IN-ES,I,K00997,holo-[acyl-carrier protein] synthase [EC:2.7.8.7],I,Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein,holo-ACP synthase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_23625,WT-IN-ES,I,K00997,holo-[acyl-carrier protein] synthase [EC:2.7.8.7],I,Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein,holo-ACP synthase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_18450,NS-IN-ES,I,K00806,undecaprenyl diphosphate synthase [EC:2.5.1.31],I,Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids,isoprenyl transferase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_18450,WT-IN-ES,I,K00806,undecaprenyl diphosphate synthase [EC:2.5.1.31],I,Catalyzes the condensation of isopentenyl diphosphate (IPP) with allylic pyrophosphates generating different type of terpenoids,isoprenyl transferase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_21300,NS-IN-ES,I,K00648,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],I,Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids,ketoacyl-ACP synthase III,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_21300,WT-IN-ES,I,K00648,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],I,Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids,ketoacyl-ACP synthase III,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_21305,NS-IN-ES,I,K03621,phosphate acyltransferase [EC:2.3.1.274],I,"Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA",phosphate acyltransferase PlsX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_21305,WT-IN-ES,I,K03621,phosphate acyltransferase [EC:2.3.1.274],I,"Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA",phosphate acyltransferase PlsX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_18455,NS-IN-ES,I,K00981,phosphatidate cytidylyltransferase [EC:2.7.7.41],I,Belongs to the CDS family,phosphatidate cytidylyltransferase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_18455,WT-IN-ES,I,K00981,phosphatidate cytidylyltransferase [EC:2.7.7.41],I,Belongs to the CDS family,phosphatidate cytidylyltransferase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_18990,NS-IN-ES,I,K01004,phosphatidylcholine synthase [EC:2.7.8.24],I,Condenses choline with CDP-diglyceride to produce phosphatidylcholine and CMP,phosphatidylcholine/phosphatidylserine synthase,176.95024091309003,-0.4701060491208574,1.6486525808596355,0.21625039009944658,0.9749242530629094,0.9971628607116035,368.917149751798,53.59690351139033,11.004725486076103,289.2536043754682,228.31116365209388,49.008005321338416,12.894900182027326,402.61547502452805,119.86642011012887,-0.14078756887088956,1.4728299281045862,0.049986546162529066,0.9970718376941676,0.9992930409734058,104.6326622063664,159.32792031487136,93.04619384050658,118.99845943137454,231.87258891590335,17.16814695361848,37.123254305819486,196.76213491257073
R7A2020_18990,WT-IN-ES,I,K01004,phosphatidylcholine synthase [EC:2.7.8.24],I,Condenses choline with CDP-diglyceride to produce phosphatidylcholine and CMP,phosphatidylcholine/phosphatidylserine synthase,176.95024091309003,-0.4701060491208574,1.6486525808596355,0.21625039009944658,0.9749242530629094,0.9971628607116035,368.917149751798,53.59690351139033,11.004725486076103,289.2536043754682,228.31116365209388,49.008005321338416,12.894900182027326,402.61547502452805,119.86642011012887,-0.14078756887088956,1.4728299281045862,0.049986546162529066,0.9970718376941676,0.9992930409734058,104.6326622063664,159.32792031487136,93.04619384050658,118.99845943137454,231.87258891590335,17.16814695361848,37.123254305819486,196.76213491257073
R7A2020_23395,NS-IN-ES,I,K17103,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],I,Belongs to the CDP-alcohol phosphatidyltransferase class-I family,phosphatidylcholine/phosphatidylserine synthase,32.778743120043416,-2.9602794962890946,3.5859742352821353,5.911118351610007,0.1160154990721266,0.6591112363270366,2.963189957845767,118.75392346641387,0,0,136.98669819125632,0.777904846370451,0,2.7482284984609424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_23395,WT-IN-ES,I,K17103,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],I,Belongs to the CDP-alcohol phosphatidyltransferase class-I family,phosphatidylcholine/phosphatidylserine synthase,32.778743120043416,-2.9602794962890946,3.5859742352821353,5.911118351610007,0.1160154990721266,0.6591112363270366,2.963189957845767,118.75392346641387,0,0,136.98669819125632,0.777904846370451,0,2.7482284984609424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_23400,NS-IN-ES,I,K01613,phosphatidylserine decarboxylase [EC:4.1.1.65],I,Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer),phosphatidylserine decarboxylase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_23400,WT-IN-ES,I,K01613,phosphatidylserine decarboxylase [EC:4.1.1.65],I,Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer),phosphatidylserine decarboxylase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_04095,NS-IN-ES,J,K03501,16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170],J,Specifically methylates the N7 position of guanine in position 527 of 16S rRNA,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,47.82087484655218,1.051982596911016,2.8333127895623087,5.027280049242506,0.16981042924826084,0.7405975092701511,158.53066274474853,150.2815137672317,48.60420423016945,0,1.790675793349756,0,0,23.35994223691801,67.94769996511812,0.07545121605820732,2.425471221261933,0.577363150181796,0.9015944381093359,0.987313260805283,16.19315010336623,37.82605302439392,1.2573809978446835,183.62693308806934,8.918176496765513,120.17702867532935,0,175.58287733517597
R7A2020_04095,WT-IN-ES,J,K03501,16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170],J,Specifically methylates the N7 position of guanine in position 527 of 16S rRNA,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,47.82087484655218,1.051982596911016,2.8333127895623087,5.027280049242506,0.16981042924826084,0.7405975092701511,158.53066274474853,150.2815137672317,48.60420423016945,0,1.790675793349756,0,0,23.35994223691801,67.94769996511812,0.07545121605820732,2.425471221261933,0.577363150181796,0.9015944381093359,0.987313260805283,16.19315010336623,37.82605302439392,1.2573809978446835,183.62693308806934,8.918176496765513,120.17702867532935,0,175.58287733517597
R7A2020_01435,NS-IN-ES,J,K02945,small subunit ribosomal protein S1,J,thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence,30S ribosomal protein S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_01435,WT-IN-ES,J,K02945,small subunit ribosomal protein S1,J,thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence,30S ribosomal protein S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_19605,NS-IN-ES,J,K02946,small subunit ribosomal protein S10,J,Involved in the binding of tRNA to the ribosomes,30S ribosomal protein S10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_19605,WT-IN-ES,J,K02946,small subunit ribosomal protein S10,J,Involved in the binding of tRNA to the ribosomes,30S ribosomal protein S10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_19485,NS-IN-ES,J,K02948,small subunit ribosomal protein S11,J,"Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome",30S ribosomal protein S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_19485,WT-IN-ES,J,K02948,small subunit ribosomal protein S11,J,"Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome",30S ribosomal protein S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_19625,NS-IN-ES,J,K02950,small subunit ribosomal protein S12,J,"Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit",30S ribosomal protein S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R7A2020_19625,WT-IN-ES,J,K02950,small subunit ribosomal protein S12,J,"Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit",30S ribosomal protein S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
